Sentence_ID,sentence,sen_len,token_index,token,lang_tag,split_token,ID,FORM,UPOS,HEAD ID,HEAD,DEPREL,Categories,,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,10,you,eng,you,10,,,,nan,,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,11,know,eng,know,11,,,,nan,,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,,,,you_know,10.1,,PART,3,entran,discourse,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,12,joder,spa,joder,12,,VERB,3,entran,discourse,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,13,el,spa,el,13,,DET,14,parque,det,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,14,parque,spa,parque,14,,NOUN,12,joder,obl,"slangs/curse, discourse",,,,,,
9263,las chiquititas entran a la casa cada rato para you know joder el parque .,15,15,.,0,.,15,,PUNCT,3,entran,punct,"slangs/curse, discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,1,oh,eng,oh,1,,,,nan,,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,2,my,eng,my,2,,,,nan,,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,3,god,eng,god,3,,,,nan,,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,,,,Oh_my_god,1.1,,INTJ,7,congelando,discourse,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,4,sabes,spa,sabes,4,,VERB,7,congelando,discourse,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,5,me,spa,me,5,,PRON,7,congelando,expl:pv,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,6,estaba,spa,estaba,6,,AUX,7,congelando,aux,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,7,congelando,spa,congelando,7,,VERB,0,root,root,"fillers: uhm, eh,..., discourse",,,,,,
10351,oh my god sabes me estaba congelando .,8,8,.,0,.,8,,PUNCT,7,congelando,punct,"fillers: uhm, eh,..., discourse",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,1,bueno,spa,bueno,1,bueno,ADV,3,know,discourse,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,2,you,eng,you,2,you,PRON,3,know,nsubj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,3,know,eng,know,3,know,VERB,8,get,scomp,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,4,what,eng,what,4,what,PRON,3,know,obj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,5,I'm,eng,I,5,I,PRON,6,am,nsubj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,,,,am,6,,AUX,8,get,rep,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,6,just,eng,just,7,just,ADV,8,get,rep,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,7,get,eng,get,8,get,VERB,0,root,root,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,8,a,eng,a,9,a,DET,10,new,det,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,9,new,eng,new,10,new,ADJ,8,get,dep,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,10,like,eng,like,11,like,SCONJ,13,have,mark,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,11,you,eng,you,12,you,PRON,13,have,nsubj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,12,have,eng,have,13,have,AUX,14,to,aux,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,13,to,eng,to,14,to,PART,15,get,part,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,14,get,eng,get,15,get,VERB,8,get,advcl,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,15,rid,eng,rid,16,rid,ADJ,15,get,xcomp,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,16,of,eng,of,17,of,ADP,19,cat,case,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,17,the,eng,the,18,the,DET,19,cat,det,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,18,cat,eng,cat,19,cat,NOUN,16,rid,obl,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,19,or,eng,or,20,or,CCONJ,26,move,cc,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,20,or,eng,or,21,or,CCONJ,26,move,rep,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,21,I'm,eng,I,22,I,PRON,26,move,nsubj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,,,,am,23,,AUX,26,move,aux,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,22,not,eng,not,24,not,ADV,26,move,advmod,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,23,gonna,eng,gonna,25,gonna,AUX,26,move,aux,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,24,move,eng,move,26,move,VERB,8,get,conj,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,25,in,eng,in,27,in,ADP,26,move,compound:prt,"discourse, contraction eng, break of thought",,,,,,
11138,bueno you know what I'm just get a new like you have to get rid of the cat or or I'm not gonna move in .,26,26,.,0,.,28,.,PUNCT,15,get,punct,"discourse, contraction eng, break of thought",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,1,dice,spa,dice,1,,VERB,0,root,root,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,2,él,spa,él,2,,PRON,1,dice,nsubj,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,3,que,spa,que,3,,SCONJ,5,no,mark,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,4,que,spa,que,4,,SCONJ,5,no,mark,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,5,no,spa,no,5,,PART,1,dice,ccomp,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,6,you,eng,you,6,,,,nan,,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,7,know,eng,know,7,,,,nan,,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,,,,you_know,6.1,,PART,1,dice,discourse,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,8,él,spa,él,8,,PRON,11,hecho,nsubj,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,9,nunca,spa,nunca,9,,ADV,11,hecho,advmod,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,10,ha,spa,ha,10,,AUX,11,hecho,aux,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,11,hecho,spa,hecho,11,,VERB,1,dice,conj,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,12,nada,spa,nada,12,,PRON,11,hecho,obj,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,13,así,spa,así,13,,ADV,11,hecho,advmod,"discourse, repitition",,,,,,
11765,dice él que que no you know él nunca ha hecho nada así .,14,14,.,0,.,14,,PUNCT,1,dice,punct,"discourse, repitition",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,1,pero,spa,pero,1,,CCONJ,3,dice,discourse,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,2,él,spa,él,2,,PRON,3,dice,nsubj,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,3,dice,spa,dice,3,,VERB,0,root,root,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,4,cosas,spa,cosas,4,,NOUN,3,dice,obj,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,5,que,spa,que,5,,SCONJ,3,dice,mark,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,6,es,spa,es,6,,AUX,3,dice,dep,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,7,you,eng,you,7,,,,nan,,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,8,know,eng,know,8,,,,nan,,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,,,,you_know,7.1,,PART,3,dice,discourse,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,9,que,spa,que,9,,SCONJ,11,frustran,mark,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,10,me,spa,me,10,,PRON,11,frustran,iobj,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,11,frustran,spa,frustran,11,,VERB,4,cosas,acl:relcl,"break of thought, discourse",,,,,,
12159,pero él dice cosas que es you know que me frustran .,12,12,.,0,.,12,,PUNCT,3,dice,punct,"break of thought, discourse",,,,,,
12763,pues we are very like .,6,1,pues,spa,pues,1,,ADV,3,are,cc,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
12763,pues we are very like .,6,2,we,eng,we,2,,PRON,3,are,nsubj,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
12763,pues we are very like .,6,3,are,eng,are,3,,AUX,0,root,root,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
12763,pues we are very like .,6,4,very,eng,very,4,,ADV,3,are,dep,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
12763,pues we are very like .,6,5,like,eng,like,5,,ADV,3,are,discourse,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
12763,pues we are very like .,6,6,.,0,.,6,,PUNCT,3,are,punct,"break of thought, ""fillers: uhm, eh,..."", discourse",,,,,,
13329,bueno too bad .,4,1,bueno,spa,bueno,1,,ADV,3,bad,discourse,"ellipses, discourse, ""fillers: uhm, eh,...""",,,,,,
13329,bueno too bad .,4,2,too,eng,too,2,,ADV,3,bad,advmod,"ellipses, discourse, ""fillers: uhm, eh,...""",,,,,,
13329,bueno too bad .,4,3,bad,eng,bad,3,,ADJ,0,root,root,"ellipses, discourse, ""fillers: uhm, eh,...""",,,,,,
13329,bueno too bad .,4,4,.,0,.,4,,PUNCT,3,bad,punct,"ellipses, discourse, ""fillers: uhm, eh,...""",,,,,,
13531,coño pues that's not fair !,6,1,coño,spa,coño,1,,INTJ,6,fair,discourse,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,2,pues,spa,pues,2,,ADV,6,fair,cc,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,3,that's,eng,that,3,,PRON,4,is,nsubj,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,,,,is,4,,AUX,6,fair,cop,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,4,not,eng,not,5,,ADV,6,fair,advmod,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,5,fair,eng,fair,6,,ADJ,0,root,root,"slangs/curse, discourse, contraction eng",,,,,,
13531,coño pues that's not fair !,6,6,!,0,!,7,,PUNCT,6,fair,punct,"slangs/curse, discourse, contraction eng",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,1,and,eng,and,1,,CCONJ,8,dropped,cc,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,2,Flavia,eng&spa,Flavia,2,,PROPN,8,dropped,vocative,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,3,estos,spa,estos,3,,DET,6,guys,rep,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,4,these,eng,these,4,,DET,6,guys,det,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,5,two,eng,two,5,,NUM,6,guys,nummod,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,6,guys,eng,guys,6,,NOUN,8,dropped,nsubj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,7,they,eng,they,7,,PRON,6,guys,nsubj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,8,dropped,eng,dropped,8,,VERB,0,root,root,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,9,her,eng,her,9,,PRON,8,dropped,obj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,10,like,eng,like,10,,SCONJ,12,had,mark,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,11,she,eng,she,11,,PRON,12,had,nsubj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,12,had,eng,had,12,,VERB,8,dropped,advcl,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,13,butter,eng,butter,13,,NOUN,12,had,obj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,14,you,eng,you,14,,,,nan,,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,15,know,eng,know,15,,,,nan,,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,,,,you_know,14.1,,PART,8,dropped,discourse,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
13662,and Flavia estos these two guys they dropped her like she had butter you know .,16,16,.,0,.,16,,PUNCT,8,dropped,punct,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,1,I,eng,I,1,,PRON,2,was,rep,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,2,was,eng,was,2,,AUX,6,tengo,rep,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,3,I,eng,I,3,,,,nan,,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,4,mean,eng,mean,4,,,,nan,,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,,,,I_mean,3.1,,PART,6,tengo,discourse,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,5,yo,spa,yo,5,,PRON,6,tengo,nsubj,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,6,tengo,spa,tengo,6,,VERB,0,root,root,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,7,una,spa,una,7,,DET,9,nariz,det,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,8,buena,spa,buena,8,,ADJ,9,nariz,amod,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,9,nariz,spa,nariz,9,,NOUN,6,tengo,obj,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14028,I was I mean yo tengo una buena nariz .,10,10,.,0,.,10,,PUNCT,6,tengo,punct,"break of thought, discourse, ""fillers: uhm, eh,...""",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,1,sí,spa,sí,1,,ADV,2,pero,discourse,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,2,pero,spa,pero,2,,CCONJ,9,remember,discourse,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,3,te,spa,te,3,,PRON,4,acuerdas,iobj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,4,acuerdas,spa,acuerdas,4,,VERB,9,remember,rep,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,5,te,spa,te,5,,PRON,4,acuerdas,rep,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,6,er,eng&spa,er,6,,INTJ,9,remember,discourse,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,7,do,eng,do,7,,AUX,9,remember,aux,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,8,you,eng,you,8,,PRON,9,remember,nsubj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,9,remember,eng,remember,9,,VERB,0,root,root,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,10,the,eng,the,10,,DET,12,accident,det,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,11,car,eng,car,11,,NOUN,12,accident,compound,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,12,accident,eng,accident,12,,NOUN,9,remember,obj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,13,I,eng,I,13,,PRON,14,had,nsubj,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,14,had,eng,had,14,,VERB,12,accident,acl:relcl,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14227,sí pero te acuerdas te er do you remember the car accident I had ?,15,15,?,0,?,15,,PUNCT,9,remember,punct,"code-switched repetition, ""fillers: uhm, eh,..."", discourse",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,1,I,eng,I,1,,PRON,2,think,nsubj,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,2,think,eng,think,2,,VERB,0,root,root,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,3,that,eng,that,3,,SCONJ,2,think,mark,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,4,maybe,eng,maybe,4,,ADV,2,think,advmod,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,5,the,eng,the,5,,DET,7,building,det,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,6,the,eng,the,6,,DET,7,building,rep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,7,building,eng,building,7,,NOUN,2,think,dep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,8,of,eng,of,8,,ADP,7,building,dep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,9,the,eng,the,9,,DET,7,building,rep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,10,er,eng&spa,er,10,,INTJ,2,think,discourse,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,11,of,eng,of,11,,ADP,13,building,rep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,12,the,eng,the,12,,DET,13,building,rep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,13,building,eng,building,13,,NOUN,2,think,rep,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,14,construir,spa,construir,14,,NOUN,18,was,csubj,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,15,el,spa,el,15,,DET,16,edificio,det,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,16,edificio,spa,edificio,16,,NOUN,14,construir,obj,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,17,it,eng,it,17,,PRON,18,was,expl,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,18,was,eng,was,18,,AUX,19,part,cop,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,19,part,eng,part,19,,NOUN,18,was,ccomp,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,20,of,eng,of,20,,ADP,22,deal,case,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,21,the,eng,the,21,,DET,22,deal,det,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,22,deal,eng,deal,22,,NOUN,19,part,nmod,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,23,I,eng,I,23,,,,nan,,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,24,guess,eng,guess,24,,,,nan,,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,,,,I_guess,23.1,,PART,2,think,discourse,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
14648,I think that maybe the the building of the er of the building construir el edificio it was part of the deal I guess .,25,25,.,0,.,25,,PUNCT,2,think,punct,"repitition, discourse, break of thought, ""fillers: uhm, eh,...""",,,,,,
16785,ay pobre I think she's very like like .,9,1,ay,spa,ay,1,,PART,4,think,discourse,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,2,pobre,spa,pobre,2,,NOUN,4,think,discourse,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,3,I,eng,I,3,,PRON,4,think,nsubj,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,4,think,eng,think,4,,VERB,0,root,root,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,5,she's,eng,she's,5,,PRON,6,very,nsubj,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,,,,,,,AUX,4,think,cop,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,6,very,eng,very,6,,ADV,6,very,advmod,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,7,like,eng,like,7,,ADV,6,very,discourse,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,8,like,eng,like,8,,ADV,6,very,rep,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
16785,ay pobre I think she's very like like .,9,9,.,0,.,9,,PUNCT,6,very,punct,"repitition, discourse, ""fillers: uhm, eh,..."", break of thought",,,,,,
1152,y también fuimos al fuimos por a we were outside looking window shopping in Black_and_White White White .,18,1,y,spa,y,1,,CCONJ,3,fuimos,cc,"contraction spa, break of thought, compound",,,,,,
